gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B cell	Basal	CTL	Ciliated	Ciliated-diff	FOXN4	IRC	Ionocyte	MC	MoMa	NK	NKT	NKT-p	Neu	Secretory	Secretory-diff	Squamous	Treg	moDC	nrMa	pDC	rMa
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.055	0.018	1.496	0.021	0.012	0.014	0.0	0.033	0.0	0.0	0.123	0.069	0.062	0.004	0.015	0.008	0.012	0.335	0.019	0.008	0.0	0.012
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05D87F723	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC036D78A43	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08F797F90	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03C093767	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0EB600CAC	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC083EDDA21	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CCF30377	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CE6F5084	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09DE07794	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC040C26CBD	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0F300DE24	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC00064A9CE	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC06873D10F	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E3784FFB	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D9B795CC	0.0	0.017	0.022	0.788	0.147	0.119	0.256	0.186	0.0	0.0	0.0	0.006	0.031	0.001	0.341	0.09	0.818	0.032	0.007	0.01	0.0	0.015
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC04F2478E9	0.015	0.02	0.026	0.343	0.045	0.124	0.044	0.18	0.0	0.0	0.308	0.007	0.024	0.008	0.149	0.016	0.026	0.021	0.003	0.003	0.0	0.004
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	0.015	0.02	0.026	0.343	0.045	0.124	0.044	0.18	0.0	0.0	0.308	0.007	0.024	0.008	0.149	0.016	0.026	0.021	0.003	0.003	0.0	0.004
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC0ED0520DD	0.015	0.02	0.026	0.343	0.045	0.124	0.044	0.18	0.0	0.0	0.308	0.007	0.024	0.008	0.149	0.016	0.026	0.021	0.003	0.003	0.0	0.004
ITGA3	P26006	True	ITA3_HUMAN	a3b1 complex	CPI-SC09938698A	0.015	0.02	0.026	0.343	0.045	0.124	0.044	0.18	0.0	0.0	0.308	0.007	0.024	0.008	0.149	0.016	0.026	0.021	0.003	0.003	0.0	0.004
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC06364D669	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC07BE7830D	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0BC542ACC	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0E9C058EB	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC01833C7FC	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC0A9EB628A	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b1 complex	CPI-SC070D5A96F	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGA4	P13612	True	ITA4_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.268	0.013	0.742	0.004	0.009	0.0	0.021	0.0	0.198	0.0	0.0	0.053	0.07	0.014	0.001	0.006	0.001	0.75	0.076	0.173	0.396	0.098
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC0B4D7E0FF	0.359	0.0	0.438	0.006	0.002	0.007	0.0	0.0	0.0	0.0	0.0	0.021	0.063	0.002	0.017	0.011	0.02	0.328	0.045	0.02	0.1	0.075
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC08E97F7CA	0.359	0.0	0.438	0.006	0.002	0.007	0.0	0.0	0.0	0.0	0.0	0.021	0.063	0.002	0.017	0.011	0.02	0.328	0.045	0.02	0.1	0.075
ITGB7	P26010	True	ITB7_HUMAN	a4b7 complex	CPI-SC098B43B5A	0.359	0.0	0.438	0.006	0.002	0.007	0.0	0.0	0.0	0.0	0.0	0.021	0.063	0.002	0.017	0.011	0.02	0.328	0.045	0.02	0.1	0.075
ITGB7	P26010	True	ITB7_HUMAN	aEb7 complex	CPI-SC007890A1C	0.359	0.0	0.438	0.006	0.002	0.007	0.0	0.0	0.0	0.0	0.0	0.021	0.063	0.002	0.017	0.011	0.02	0.328	0.045	0.02	0.1	0.075
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	0.0	0.003	0.049	0.002	0.012	0.0	0.023	0.011	0.0	0.114	0.517	0.006	0.012	0.127	0.008	0.0	0.017	0.057	0.005	0.278	0.0	0.018
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0C8B4C056	0.0	0.003	0.049	0.002	0.012	0.0	0.023	0.011	0.0	0.114	0.517	0.006	0.012	0.127	0.008	0.0	0.017	0.057	0.005	0.278	0.0	0.018
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC0592EC3D0	0.0	0.003	0.049	0.002	0.012	0.0	0.023	0.011	0.0	0.114	0.517	0.006	0.012	0.127	0.008	0.0	0.017	0.057	0.005	0.278	0.0	0.018
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC062C5C6C2	0.0	0.003	0.049	0.002	0.012	0.0	0.023	0.011	0.0	0.114	0.517	0.006	0.012	0.127	0.008	0.0	0.017	0.057	0.005	0.278	0.0	0.018
ITGA5	P08648	True	ITA5_HUMAN	a5b1 complex	CPI-SC058F72F90	0.0	0.003	0.049	0.002	0.012	0.0	0.023	0.011	0.0	0.114	0.517	0.006	0.012	0.127	0.008	0.0	0.017	0.057	0.005	0.278	0.0	0.018
ITGA6	P23229	True	ITA6_HUMAN	a6b1 complex	CPI-SC0EEF3A379	0.031	0.02	0.039	0.204	0.034	0.152	0.12	0.445	0.0	0.0	0.668	0.003	0.019	0.002	0.107	0.039	0.021	0.028	0.007	0.03	0.0	0.01
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0E5218AA4	0.031	0.02	0.039	0.204	0.034	0.152	0.12	0.445	0.0	0.0	0.668	0.003	0.019	0.002	0.107	0.039	0.021	0.028	0.007	0.03	0.0	0.01
ITGA6	P23229	True	ITA6_HUMAN	a6b4 complex	CPI-SC0A68C5F13	0.031	0.02	0.039	0.204	0.034	0.152	0.12	0.445	0.0	0.0	0.668	0.003	0.019	0.002	0.107	0.039	0.021	0.028	0.007	0.03	0.0	0.01
