gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	B cell	Basal	CTL	Ciliated	Ciliated-diff	FOXN4	IRC	Ionocyte	MC	MoMa	NK	NKT	NKT-p	Neu	Secretory	Secretory-diff	Squamous	Treg	moDC	nrMa	pDC	rMa
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0FA79E269	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02B111AB0	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0CE851065	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC07375C073	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0D6C777F2	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F74C069F	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC041DEF0FB	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C907A888	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08B1D5269	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F8101D41	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC087556B01	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08E75294D	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0017F527E	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC00C0800EB	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A3F146C2	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC008F4294F	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0A199B69E	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC015980AEB	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0F94B2CF9	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05565E8CE	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0517A327B	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC067EE23E1	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC09DFB2ACA	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC090311934	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC05D8C0EF5	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0725E3A76	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0C9CBDD21	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BA1D5E00	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC08938BB1C	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC02131C05A	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC0BF16A11C	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA10	O75578	True	ITA10_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	0.003	0.0	0.029	0.012	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.014	0.0	0.004	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0B808E56A	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC089D4762F	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F73E9099	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC016235D3A	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0672FBD31	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0545E2502	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC006E22794	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0458F68A5	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02AE206BE	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05B6D413B	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC05992FDC8	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC069F95780	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DAD29856	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC02F06FF62	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EC572716	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC091173D82	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC07FB88720	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC035953E6B	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC01115AAD1	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0F590482E	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC090DB3159	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0FF018913	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08BF895FC	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC09C06C70F	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC004A436C5	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC08AA91C84	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA1	P56199	True	ITA1_HUMAN	a1b1 complex	CPI-SC0EAF80261	0.002	0.0	1.547	0.01	0.008	0.002	0.018	0.064	0.0	0.0	0.0	0.078	0.175	0.004	0.03	0.002	0.01	0.15	0.0	0.005	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05D87F723	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0606C6896	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC036D78A43	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC054484F7B	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC02392F4AF	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01FFC9392	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC05CCF815E	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC07222A428	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08D8A859F	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0814068D9	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0D870AE49	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E4E54E13	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08F797F90	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC035134F18	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B354AE3	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0FC645961	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC058845C44	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC09C0B5D08	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC039D075C6	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC04B0064C4	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03DD752AB	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC052A417CB	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08A98E7D4	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC03C093767	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01E9FAC20	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC061137A41	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC01F1F24AA	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
ITGA2	P17301	True	ITA2_HUMAN	a2b1 complex	CPI-SC08226CD3B	0.005	0.046	0.066	0.821	0.279	0.244	0.243	0.098	0.0	0.0	0.0	0.043	0.08	0.001	0.475	0.093	0.676	0.063	0.013	0.014	0.0	0.0
